,Year,Month,Day,Hour,DHI 散射,DNI 直射,GHI
,2020,6,6,9,208,607,645
,2020,6,6,10,230,655,780
,2020,6,6,11,191,768,897
,2020,6,6,12,197,777,938
,2020,6,6,13,198,770,921
,2020,6,6,14,206,728,846
,2020,6,6,15,194,683,723
,2020,6,6,16,178,605,563
,2020,6,6,17,153,483,380
,2020,6,6,18,106,312,196
,2020,6,6,19,35,88,44
,2020,6,6,20,0,0,0
,2020,6,6,21,0,0,0
,2020,6,6,22,0,0,0
,2020,6,6,23,0,0,0
,2020,6,7,0,0,0,0
,2020,6,7,1,0,0,0
,2020,6,7,2,0,0,0
,2020,6,7,3,0,0,0
,2020,6,7,4,0,0,0
,2020,6,7,5,4,3,4
,2020,6,7,6,83,95,103
,2020,6,7,7,180,218,266
,2020,6,7,8,246,338,438
,2020,6,7,9,287,441,604
,2020,6,7,10,318,476,718
,2020,6,7,11,263,653,864
,2020,6,7,12,272,662,904
,2020,6,7,13,393,464,829
,2020,6,7,14,344,480,767
,2020,6,7,15,288,459,645
,2020,6,7,16,247,388,493
,2020,6,7,17,162,437,368
,2020,6,7,18,106,291,190
,2020,6,7,19,33,82,42
,2020,6,7,20,0,0,0
,2020,6,7,21,0,0,0
,2020,6,7,22,0,0,0
,2020,6,7,23,0,0,0
,2020,6,8,0,0,0,0
,2020,6,8,1,0,0,0
,2020,6,8,2,0,0,0
,2020,6,8,3,0,0,0
,2020,6,8,4,0,0,0
,2020,6,8,5,7,16,8
,2020,6,8,6,74,260,128
,2020,6,8,7,122,469,306
,2020,6,8,8,181,489,459
,2020,6,8,9,319,282,522
,2020,6,8,10,208,702,798
,2020,6,8,11,376,462,801
,2020,6,8,12,219,738,925
,2020,6,8,13,395,426,795
,2020,6,8,14,429,223,626
,2020,6,8,15,370,147,484
,2020,6,8,16,205,11,212
,2020,6,8,17,196,174,279
,2020,6,8,18,42,0,42
,2020,6,8,19,14,0,14
,2020,6,8,20,0,0,0
,2020,6,8,21,0,0,0
,2020,6,8,22,0,0,0
,2020,6,8,23,0,0,0
,2020,6,9,0,0,0,0
,2020,6,9,1,0,0,0
,2020,6,9,2,0,0,0
,2020,6,9,3,0,0,0
,2020,6,9,4,0,0,0
,2020,6,9,5,4,3,4
,2020,6,9,6,59,0,59
,2020,6,9,7,70,0,70
,2020,6,9,8,192,13,199
,2020,6,9,9,207,8,213
,2020,6,9,10,263,14,275
,2020,6,9,11,457,193,635
,2020,6,9,12,212,11,222
,2020,6,9,13,431,60,487
,2020,6,9,14,409,73,474
,2020,6,9,15,429,282,648
,2020,6,9,16,357,223,500
,2020,6,9,17,257,151,329
,2020,6,9,18,102,18,108
,2020,6,9,19,21,10,23
,2020,6,9,20,0,0,0
,2020,6,9,21,0,0,0
,2020,6,9,22,0,0,0
,2020,6,9,23,0,0,0
,2020,6,10,0,0,0,0
,2020,6,10,1,0,0,0
,2020,6,10,2,0,0,0
,2020,6,10,3,0,0,0
,2020,6,10,4,0,0,0
,2020,6,10,5,2,0,2
,2020,6,10,6,74,38,82
,2020,6,10,7,52,0,52
,2020,6,10,8,282,272,436
,2020,6,10,9,323,391,605
,2020,6,10,10,350,472,747
,2020,6,10,11,298,618,867
,2020,6,10,12,284,662,916
,2020,6,10,13,265,687,912
,2020,6,10,14,225,723,864
,2020,6,10,15,219,674,744
,2020,6,10,16,197,607,586
,2020,6,10,17,161,506,402
,2020,6,10,18,111,352,215
,2020,6,10,19,43,99,55
,2020,6,10,20,0,0,0
,2020,6,10,21,0,0,0
,2020,6,10,22,0,0,0
,2020,6,10,23,0,0,0
,2020,6,11,0,0,0,0
,2020,6,11,1,0,0,0
,2020,6,11,2,0,0,0
,2020,6,11,3,0,0,0
,2020,6,11,4,0,0,0
,2020,6,11,5,5,3,5
,2020,6,11,6,84,156,116
,2020,6,11,7,159,318,285
,2020,6,11,8,218,354,419
,2020,6,11,9,284,453,610
,2020,6,11,10,364,368,673
,2020,6,11,11,453,230,665
,2020,6,11,12,450,70,516
,2020,6,11,13,351,24,374
,2020,6,11,14,367,38,400
,2020,6,11,15,270,19,284
,2020,6,11,16,285,101,350
,2020,6,11,17,248,153,321
,2020,6,11,18,27,0,27
,2020,6,11,19,8,0,8
,2020,6,11,20,0,0,0
,2020,6,11,21,0,0,0
,2020,6,11,22,0,0,0
,2020,6,11,23,0,0,0
,2020,6,12,0,0,0,0
,2020,6,12,1,0,0,0
,2020,6,12,2,0,0,0
,2020,6,12,3,0,0,0
,2020,6,12,4,0,0,0
,2020,6,12,5,3,1,3
,2020,6,12,6,76,48,86
,2020,6,12,7,202,129,253
,2020,6,12,8,302,225,429
,2020,6,12,9,370,318,598
,2020,6,12,10,404,396,737
,2020,6,12,11,243,692,880
,2020,6,12,12,255,698,922
,2020,6,12,13,257,689,908
,2020,6,12,14,240,680,841
,2020,6,12,15,232,624,719
,2020,6,12,16,214,541,561
,2020,6,12,17,180,422,381
,2020,6,12,18,123,261,201
,2020,6,12,19,40,67,48
,2020,6,12,20,0,0,0
,2020,6,12,21,0,0,0
,2020,6,12,22,0,0,0
,2020,6,12,23,0,0,0
,2020,6,13,0,0,0,0
,2020,6,13,1,0,0,0
,2020,6,13,2,0,0,0
,2020,6,13,3,0,0,0
,2020,6,13,4,0,0,0
,2020,6,13,5,4,4,4
,2020,6,13,6,81,108,104
,2020,6,13,7,171,236,264
,2020,6,13,8,243,334,433
,2020,6,13,9,306,396,591
,2020,6,13,10,380,324,652
,2020,6,13,11,219,11,229
,2020,6,13,12,483,174,649
,2020,6,13,13,414,378,771
,2020,6,13,14,395,354,708
,2020,6,13,15,364,99,441
,2020,6,13,16,256,448,544
,2020,6,13,17,107,0,107
,2020,6,13,18,115,315,208
,2020,6,13,19,38,111,51
,2020,6,13,20,0,0,0
,2020,6,13,21,0,0,0
,2020,6,13,22,0,0,0
,2020,6,13,23,0,0,0
,2020,6,14,0,0,0,0
,2020,6,14,1,0,0,0
,2020,6,14,2,0,0,0
,2020,6,14,3,0,0,0
,2020,6,14,4,0,0,0
,2020,6,14,5,14,67,16
,2020,6,14,6,57,478,157
,2020,6,14,7,81,681,348
,2020,6,14,8,96,785,541
,2020,6,14,9,109,846,718
,2020,6,14,10,118,880,857
,2020,6,14,11,122,904,954
,2020,6,14,12,125,911,996
,2020,6,14,13,126,905,980
,2020,6,14,14,120,893,910
,2020,6,14,15,116,857,786
,2020,6,14,16,107,802,624
,2020,6,14,17,93,713,435
,2020,6,14,18,73,558,239
,2020,6,14,19,37,267,68
,2020,6,14,20,0,0,0
,2020,6,14,21,0,0,0
,2020,6,14,22,0,0,0
,2020,6,14,23,0,0,0
,2020,6,15,0,0,0,0
,2020,6,15,1,0,0,0
,2020,6,15,2,0,0,0
,2020,6,15,3,0,0,0
,2020,6,15,4,0,0,0
,2020,6,15,5,11,37,13
,2020,6,15,6,72,197,114
,2020,6,15,7,90,628,336
,2020,6,15,8,105,754,532
,2020,6,15,9,121,822,712
,2020,6,15,10,131,860,854
,2020,6,15,11,311,610,873
,2020,6,15,12,406,420,807
,2020,6,15,13,402,404,783
,2020,6,15,14,432,119,537
,2020,6,15,15,373,180,513
,2020,6,15,16,290,187,410
,2020,6,15,17,195,231,306
,2020,6,15,18,88,455,224
,2020,6,15,19,39,184,61
,2020,6,15,20,0,0,0
,2020,6,15,21,0,0,0
,2020,6,15,22,0,0,0
,2020,6,15,23,0,0,0
,2020,6,16,0,0,0,0
,2020,6,16,1,0,0,0
,2020,6,16,2,0,0,0
,2020,6,16,3,0,0,0
,2020,6,16,4,0,0,0
,2020,6,16,5,7,19,7
,2020,6,16,6,70,8,72
,2020,6,16,7,155,75,184
,2020,6,16,8,242,223,368
,2020,6,16,9,253,476,595
,2020,6,16,10,349,394,680
,2020,6,16,11,361,516,836
,2020,6,16,12,185,787,937
,2020,6,16,13,395,466,835
,2020,6,16,14,350,466,763
,2020,6,16,15,195,680,727
,2020,6,16,16,178,612,573
,2020,6,16,17,150,510,395
,2020,6,16,18,109,350,214
,2020,6,16,19,44,124,58
,2020,6,16,20,0,0,0
,2020,6,16,21,0,0,0
,2020,6,16,22,0,0,0
,2020,6,16,23,0,0,0
,2020,6,17,0,0,0,0
,2020,6,17,1,0,0,0
,2020,6,17,2,0,0,0
,2020,6,17,3,0,0,0
,2020,6,17,4,0,0,0
,2020,6,17,5,9,18,10
,2020,6,17,6,76,98,96
,2020,6,17,7,157,165,221
,2020,6,17,8,217,34,236
,2020,6,17,9,318,73,370
,2020,6,17,10,360,47,400
,2020,6,17,11,429,70,494
,2020,6,17,12,355,24,378
,2020,6,17,13,473,139,605
,2020,6,17,14,437,181,597
,2020,6,17,15,374,166,504
,2020,6,17,16,290,197,418
,2020,6,17,17,189,49,213
,2020,6,17,18,88,413,213
,2020,6,17,19,42,162,62
,2020,6,17,20,0,0,0
,2020,6,17,21,0,0,0
,2020,6,17,22,0,0,0
,2020,6,17,23,0,0,0
,2020,6,18,0,0,0,0
,2020,6,18,1,0,0,0
,2020,6,18,2,0,0,0
,2020,6,18,3,0,0,0
,2020,6,18,4,0,0,0
,2020,6,18,5,6,12,6
,2020,6,18,6,78,183,117
,2020,6,18,7,146,349,282
,2020,6,18,8,242,90,293
,2020,6,18,9,308,58,350
,2020,6,18,10,375,337,658
,2020,6,18,11,229,694,869
,2020,6,18,12,257,674,903
,2020,6,18,13,441,67,504
,2020,6,18,14,412,309,686
,2020,6,18,15,394,344,664
,2020,6,18,16,270,55,305
,2020,6,18,17,60,0,60
,2020,6,18,18,10,0,10
,2020,6,18,19,5,0,5
,2020,6,18,20,0,0,0
,2020,6,18,21,0,0,0
,2020,6,18,22,0,0,0
,2020,6,18,23,0,0,0
,2020,6,19,0,0,0,0
,2020,6,19,1,0,0,0
,2020,6,19,2,0,0,0
,2020,6,19,3,0,0,0
,2020,6,19,4,0,0,0
,2020,6,19,5,5,8,5
,2020,6,19,6,83,135,111
,2020,6,19,7,167,277,275
,2020,6,19,8,233,379,448
,2020,6,19,9,290,445,610
,2020,6,19,10,331,486,738
,2020,6,19,11,305,590,848
,2020,6,19,12,326,583,885
,2020,6,19,13,337,567,873
,2020,6,19,14,274,619,823
,2020,6,19,15,262,569,709
,2020,6,19,16,234,493,553
,2020,6,19,17,197,374,378
,2020,6,19,18,136,222,203
,2020,6,19,19,41,63,49
,2020,6,19,20,0,0,0
,2020,6,19,21,0,0,0
,2020,6,19,22,0,0,0
,2020,6,19,23,0,0,0
,2020,6,20,0,0,0,0
,2020,6,20,1,0,0,0
,2020,6,20,2,0,0,0
,2020,6,20,3,0,0,0
,2020,6,20,4,0,0,0
,2020,6,20,5,4,5,5
,2020,6,20,6,82,116,106
,2020,6,20,7,172,250,269
,2020,6,20,8,242,353,441
,2020,6,20,9,301,420,603
,2020,6,20,10,326,444,699
,2020,6,20,11,399,380,749
,2020,6,20,12,335,563,874
,2020,6,20,13,341,546,858
,2020,6,20,14,326,527,794
,2020,6,20,15,290,465,656
,2020,6,20,16,270,404,532
,2020,6,20,17,211,317,364
,2020,6,20,18,133,200,193
,2020,6,20,19,39,57,46
,2020,6,20,20,0,0,0
,2020,6,20,21,0,0,0
,2020,6,20,22,0,0,0
,2020,6,20,23,0,0,0
,2020,6,21,0,0,0,0
,2020,6,21,1,0,0,0
,2020,6,21,2,0,0,0
,2020,6,21,3,0,0,0
,2020,6,21,4,0,0,0
,2020,6,21,5,5,6,5
,2020,6,21,6,80,131,107
,2020,6,21,7,162,276,270
,2020,6,21,8,227,390,446
,2020,6,21,9,270,470,607
,2020,6,21,10,302,528,744
,2020,6,21,11,271,633,854
,2020,6,21,12,289,634,895
,2020,6,21,13,290,628,883
,2020,6,21,14,252,645,824
,2020,6,21,15,237,603,712
,2020,6,21,16,216,530,560
,2020,6,21,17,179,425,385
,2020,6,21,18,115,66,135
,2020,6,21,19,31,0,31
,2020,6,21,20,0,0,0
,2020,6,21,21,0,0,0
,2020,6,21,22,0,0,0
,2020,6,21,23,0,0,0
,2020,6,22,0,0,0,0
,2020,6,22,1,0,0,0
,2020,6,22,2,0,0,0
,2020,6,22,3,0,0,0
,2020,6,22,4,0,0,0
,2020,6,22,5,5,5,5
,2020,6,22,6,85,115,109
,2020,6,22,7,177,253,276
,2020,6,22,8,243,107,304
,2020,6,22,9,282,466,616
,2020,6,22,10,320,463,708
,2020,6,22,11,435,78,507
,2020,6,22,12,475,232,697
,2020,6,22,13,475,166,632
,2020,6,22,14,419,83,493
,2020,6,22,15,374,135,480
,2020,6,22,16,249,399,508
,2020,6,22,17,127,0,127
,2020,6,22,18,63,0,63
,2020,6,22,19,18,0,18
,2020,6,22,20,0,0,0
,2020,6,22,21,0,0,0
,2020,6,22,22,0,0,0
,2020,6,22,23,0,0,0
,2020,6,23,0,0,0,0
,2020,6,23,1,0,0,0
,2020,6,23,2,0,0,0
,2020,6,23,3,0,0,0
,2020,6,23,4,0,0,0
,2020,6,23,5,2,0,2
,2020,6,23,6,6,0,6
,2020,6,23,7,143,31,155
,2020,6,23,8,178,8,182
,2020,6,23,9,94,0,94
,2020,6,23,10,400,109,491
,2020,6,23,11,439,285,701
,2020,6,23,12,482,166,641
,2020,6,23,13,464,252,702
,2020,6,23,14,388,368,715
,2020,6,23,15,360,277,577
,2020,6,23,16,250,32,271
,2020,6,23,17,204,141,273
,2020,6,23,18,134,210,198
,2020,6,23,19,40,15,42
,2020,6,23,20,0,0,0
,2020,6,23,21,0,0,0
,2020,6,23,22,0,0,0
,2020,6,23,23,0,0,0
,2020,6,24,0,0,0,0
,2020,6,24,1,0,0,0
,2020,6,24,2,0,0,0
,2020,6,24,3,0,0,0
,2020,6,24,4,0,0,0
,2020,6,24,5,4,3,4
,2020,6,24,6,85,115,108
,2020,6,24,7,171,264,273
,2020,6,24,8,199,19,210
,2020,6,24,9,299,49,335
,2020,6,24,10,305,23,324
,2020,6,24,11,445,97,534
,2020,6,24,12,480,198,669
,2020,6,24,13,402,466,842
,2020,6,24,14,385,373,717
,2020,6,24,15,375,139,484
,2020,6,24,16,119,0,119
,2020,6,24,17,201,208,302
,2020,6,24,18,114,52,130
,2020,6,24,19,31,25,34
,2020,6,24,20,0,0,0
,2020,6,24,21,0,0,0
,2020,6,24,22,0,0,0
,2020,6,24,23,0,0,0
,2020,6,25,0,0,0,0
,2020,6,25,1,0,0,0
,2020,6,25,2,0,0,0
,2020,6,25,3,0,0,0
,2020,6,25,4,0,0,0
,2020,6,25,5,2,1,2
,2020,6,25,6,53,0,53
,2020,6,25,7,128,6,130
,2020,6,25,8,307,203,421
,2020,6,25,9,382,287,587
,2020,6,25,10,429,348,720
,2020,6,25,11,366,511,837
,2020,6,25,12,342,22,363
,2020,6,25,13,448,74,518
,2020,6,25,14,423,402,780
,2020,6,25,15,314,34,341
,2020,6,25,16,194,8,199
,2020,6,25,17,205,149,277
,2020,6,25,18,74,0,74
,2020,6,25,19,38,33,42
,2020,6,25,20,0,0,0
,2020,6,25,21,0,0,0
,2020,6,25,22,0,0,0
,2020,6,25,23,0,0,0
,2020,6,26,0,0,0,0
,2020,6,26,1,0,0,0
,2020,6,26,2,0,0,0
,2020,6,26,3,0,0,0
,2020,6,26,4,0,0,0
,2020,6,26,5,5,4,5
,2020,6,26,6,84,143,113
,2020,6,26,7,136,18,142
,2020,6,26,8,165,3,167
,2020,6,26,9,106,0,106
,2020,6,26,10,366,54,411
,2020,6,26,11,433,303,711
,2020,6,26,12,424,369,777
,2020,6,26,13,415,376,770
,2020,6,26,14,399,349,709
,2020,6,26,15,344,336,609
,2020,6,26,16,268,333,484
,2020,6,26,17,185,317,339
,2020,6,26,18,136,191,195
,2020,6,26,19,40,49,46
,2020,6,26,20,0,0,0
,2020,6,26,21,0,0,0
,2020,6,26,22,0,0,0
,2020,6,26,23,0,0,0
,2020,6,27,0,0,0,0
,2020,6,27,1,0,0,0
,2020,6,27,2,0,0,0
,2020,6,27,3,0,0,0
,2020,6,27,4,0,0,0
,2020,6,27,5,4,3,4
,2020,6,27,6,79,121,103
,2020,6,27,7,162,275,268
,2020,6,27,8,224,393,444
,2020,6,27,9,265,482,608
,2020,6,27,10,287,548,745
,2020,6,27,11,255,663,864
,2020,6,27,12,260,677,907
,2020,6,27,13,267,665,897
,2020,6,27,14,276,617,825
,2020,6,27,15,263,566,710
,2020,6,27,16,235,499,559
,2020,6,27,17,190,406,388
,2020,6,27,18,127,270,210
,2020,6,27,19,45,88,56
,2020,6,27,20,0,0,0
,2020,6,27,21,0,0,0
,2020,6,27,22,0,0,0
,2020,6,27,23,0,0,0
,2020,6,28,0,0,0,0
,2020,6,28,1,0,0,0
,2020,6,28,2,0,0,0
,2020,6,28,3,0,0,0
,2020,6,28,4,0,0,0
,2020,6,28,5,4,3,4
,2020,6,28,6,82,118,106
,2020,6,28,7,169,270,273
,2020,6,28,8,231,389,448
,2020,6,28,9,281,466,613
,2020,6,28,10,371,338,653
,2020,6,28,11,391,393,751
,2020,6,28,12,480,186,658
,2020,6,28,13,461,97,553
,2020,6,28,14,436,137,558
,2020,6,28,15,323,39,354
,2020,6,28,16,258,38,283
,2020,6,28,17,183,32,199
,2020,6,28,18,11,0,11
,2020,6,28,19,18,0,18
,2020,6,28,20,0,0,0
,2020,6,28,21,0,0,0
,2020,6,28,22,0,0,0
,2020,6,28,23,0,0,0
,2020,6,29,0,0,0,0
,2020,6,29,1,0,0,0
,2020,6,29,2,0,0,0
,2020,6,29,3,0,0,0
,2020,6,29,4,0,0,0
,2020,6,29,5,3,1,3
,2020,6,29,6,20,0,20
,2020,6,29,7,102,0,102
,2020,6,29,8,164,3,165
,2020,6,29,9,153,1,154
,2020,6,29,10,281,18,295
,2020,6,29,11,399,46,441
,2020,6,29,12,298,17,314
,2020,6,29,13,100,0,100
,2020,6,29,14,308,20,325
,2020,6,29,15,338,51,379
,2020,6,29,16,141,0,141
,2020,6,29,17,256,199,354
,2020,6,29,18,13,0,13
,2020,6,29,19,35,27,38
,2020,6,29,20,0,0,0
,2020,6,29,21,0,0,0
,2020,6,29,22,0,0,0
,2020,6,29,23,0,0,0
,2020,6,30,0,0,0,0
,2020,6,30,1,0,0,0
,2020,6,30,2,0,0,0
,2020,6,30,3,0,0,0
,2020,6,30,4,0,0,0
,2020,6,30,5,3,4,4
,2020,6,30,6,71,110,93
,2020,6,30,7,160,305,276
,2020,6,30,8,205,455,459
,2020,6,30,9,226,570,631
,2020,6,30,10,302,518,734
,2020,6,30,11,373,461,796
,2020,6,30,12,196,772,934
,2020,6,30,13,397,456,828
,2020,6,30,14,194,747,857
,2020,6,30,15,189,699,740
,2020,6,30,16,174,629,585
,2020,6,30,17,161,432,372
,2020,6,30,18,107,372,222
,2020,6,30,19,45,144,63
,2020,6,30,20,0,0,0
,2020,6,30,21,0,0,0
,2020,6,30,22,0,0,0
,2020,6,30,23,0,0,0
,2020,7,1,0,0,0,0
,2020,7,1,1,0,0,0
,2020,7,1,2,0,0,0
,2020,7,1,3,0,0,0
,2020,7,1,4,0,0,0
,2020,7,1,5,4,8,4
,2020,7,1,6,72,185,108
,2020,7,1,7,134,369,274
,2020,7,1,8,177,484,446
,2020,7,1,9,275,412,567
,2020,7,1,10,298,529,738
,2020,7,1,11,361,506,825
,2020,7,1,12,405,414,801
,2020,7,1,13,396,439,811
,2020,7,1,14,357,437,746
,2020,7,1,15,341,431,681
,2020,7,1,16,267,336,486
,2020,7,1,17,239,255,363
,2020,7,1,18,145,138,188
,2020,7,1,19,36,36,40
,2020,7,1,20,0,0,0
,2020,7,1,21,0,0,0
,2020,7,1,22,0,0,0
,2020,7,1,23,0,0,0
,2020,7,2,0,0,0,0
,2020,7,2,1,0,0,0
,2020,7,2,2,0,0,0
,2020,7,2,3,0,0,0
,2020,7,2,4,0,0,0
,2020,7,2,5,3,2,3
,2020,7,2,6,79,99,99
,2020,7,2,7,13,0,13
,2020,7,2,8,121,0,121
,2020,7,2,9,285,39,312
,2020,7,2,10,222,10,230
,2020,7,2,11,445,103,539
,2020,7,2,12,477,137,608
,2020,7,2,13,421,52,470
,2020,7,2,14,436,195,609
,2020,7,2,15,367,242,558
,2020,7,2,16,326,306,525
,2020,7,2,17,257,183,346
,2020,7,2,18,141,85,167
,2020,7,2,19,28,16,30
,2020,7,2,20,0,0,0
,2020,7,2,21,0,0,0
,2020,7,2,22,0,0,0
,2020,7,2,23,0,0,0
,2020,7,3,0,0,0,0
,2020,7,3,1,0,0,0
,2020,7,3,2,0,0,0
,2020,7,3,3,0,0,0
,2020,7,3,4,0,0,0
,2020,7,3,5,2,1,2
,2020,7,3,6,38,0,38
,2020,7,3,7,27,0,27
,2020,7,3,8,140,0,140
,2020,7,3,9,98,0,98
,2020,7,3,10,226,10,235
,2020,7,3,11,404,51,451
,2020,7,3,12,456,81,533
,2020,7,3,13,422,52,471
,2020,7,3,14,332,25,355
,2020,7,3,15,220,10,228
,2020,7,3,16,292,115,367
,2020,7,3,17,150,2,151
,2020,7,3,18,32,0,32
,2020,7,3,19,5,0,5
,2020,7,3,20,0,0,0
,2020,7,3,21,0,0,0
,2020,7,3,22,0,0,0
,2020,7,3,23,0,0,0
,2020,7,4,0,0,0,0
,2020,7,4,1,0,0,0
,2020,7,4,2,0,0,0
,2020,7,4,3,0,0,0
,2020,7,4,4,0,0,0
,2020,7,4,5,2,1,2
,2020,7,4,6,76,90,93
,2020,7,4,7,94,0,94
,2020,7,4,8,210,33,229
,2020,7,4,9,313,273,506
,2020,7,4,10,379,301,629
,2020,7,4,11,442,259,679
,2020,7,4,12,460,308,753
,2020,7,4,13,472,138,602
,2020,7,4,14,424,266,660
,2020,7,4,15,340,53,381
,2020,7,4,16,269,50,302
,2020,7,4,17,252,194,347
,2020,7,4,18,62,0,62
,2020,7,4,19,28,0,28
,2020,7,4,20,0,0,0
,2020,7,4,21,0,0,0
,2020,7,4,22,0,0,0
,2020,7,4,23,0,0,0
,2020,7,5,0,0,0,0
,2020,7,5,1,0,0,0
,2020,7,5,2,0,0,0
,2020,7,5,3,0,0,0
,2020,7,5,4,0,0,0
,2020,7,5,5,0,0,0
,2020,7,5,6,73,105,94
,2020,7,5,7,149,127,197
,2020,7,5,8,202,389,416
,2020,7,5,9,227,526,598
,2020,7,5,10,250,583,734
,2020,7,5,11,432,297,704
,2020,7,5,12,464,270,722
,2020,7,5,13,317,572,857
,2020,7,5,14,283,589,806
,2020,7,5,15,340,351,616
,2020,7,5,16,87,0,87
,2020,7,5,17,204,175,289
,2020,7,5,18,116,69,137
,2020,7,5,19,40,43,45
,2020,7,5,20,0,0,0
,2020,7,5,21,0,0,0
,2020,7,5,22,0,0,0
,2020,7,5,23,0,0,0
,2020,7,6,0,0,0,0
,2020,7,6,1,0,0,0
,2020,7,6,2,0,0,0
,2020,7,6,3,0,0,0
,2020,7,6,4,0,0,0
,2020,7,6,5,0,0,0
,2020,7,6,6,63,225,106
,2020,7,6,7,115,425,274
,2020,7,6,8,149,558,456
,2020,7,6,9,172,646,627
,2020,7,6,10,184,705,768
,2020,7,6,11,147,810,887
,2020,7,6,12,152,817,931
,2020,7,6,13,378,516,865
,2020,7,6,14,349,482,777
,2020,7,6,15,375,190,524
,2020,7,6,16,195,549,552
,2020,7,6,17,201,83,241
,2020,7,6,18,102,5,104
,2020,7,6,19,5,0,5
,2020,7,6,20,0,0,0
,2020,7,6,21,0,0,0
,2020,7,6,22,0,0,0
,2020,7,6,23,0,0,0
,2020,7,7,0,0,0,0
,2020,7,7,1,0,0,0
,2020,7,7,2,0,0,0
